day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;91200;COCONUTS;7919;173;;;;;7921;44;7922;129;;;7920.0;13811.0
2;91200;PEARLS;9995;28;;;;;10002;1;10005;28;;;9998.5;1243.0
2;91200;BANANAS;4810;28;;;;;4815;1;4817;28;;;4812.5;624.078125
2;91200;PINA_COLADAS;14850;22;14849;75;;;14852;22;14853;75;;;14851.0;12009.5
2;91300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1249.0
2;91300;BANANAS;4815;1;4810;22;;;4817;22;;;;;4816.0;623.55078125
2;91300;COCONUTS;7919;170;;;;;7922;170;;;;;7920.5;14026.5
2;91300;PINA_COLADAS;14851;37;14850;56;;;14854;93;;;;;14852.5;12367.0
2;91400;PINA_COLADAS;14855;33;14854;51;;;14858;84;;;;;14856.5;13570.0
2;91400;COCONUTS;7919;169;;;;;7922;169;;;;;7920.5;14172.0
2;91400;PEARLS;9996;2;9995;21;;;10002;6;10004;2;10005;21;9999.0;1249.0
2;91400;BANANAS;4811;2;4810;21;;;4815;6;4817;23;;;4813.0;625.79296875
2;91500;PEARLS;9998;2;9996;2;9995;24;10004;2;10005;24;;;10001.0;1249.0
2;91500;BANANAS;4813;2;4811;4;4810;24;4817;26;;;;;4815.0;626.234375
2;91500;COCONUTS;7919;170;;;;;7922;197;;;;;7920.5;13880.0
2;91500;PINA_COLADAS;14853;77;;;;;14856;77;;;;;14854.5;13004.0
2;91600;COCONUTS;7919;77;7918;146;;;7921;223;;;;;7920.0;13646.0
2;91600;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1249.0
2;91600;BANANAS;4811;27;;;;;4817;2;4818;25;;;4814.0;630.1953125
2;91600;PINA_COLADAS;14854;20;14853;78;;;14856;78;;;;;14855.0;13052.0
2;91700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1249.0
2;91700;BANANAS;4811;27;;;;;4818;27;;;;;4814.5;633.04296875
2;91700;COCONUTS;7919;175;;;;;7922;175;;;;;7920.5;13944.0
2;91700;PINA_COLADAS;14854;86;;;;;14855;23;14857;86;;;14854.5;13300.0
2;91800;PINA_COLADAS;14856;84;;;;;14859;84;;;;;14857.5;13916.0
2;91800;COCONUTS;7919;223;;;;;7921;74;7922;149;;;7920.0;13830.0
2;91800;BANANAS;4812;2;4811;27;;;4818;29;;;;;4815.0;633.44921875
2;91800;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1249.0
2;91900;BANANAS;4811;23;;;;;4816;1;4818;23;;;4813.5;631.48046875
2;91900;PEARLS;10002;3;9995;23;;;10005;23;;;;;10003.5;1249.0
2;91900;COCONUTS;7919;187;;;;;7922;187;;;;;7920.5;13904.0
2;91900;PINA_COLADAS;14858;86;;;;;14861;86;;;;;14859.5;14646.5
2;92000;COCONUTS;7918;194;;;;;7921;194;;;;;7919.5;13508.0
2;92000;BANANAS;4816;4;4812;2;4811;20;4818;22;;;;;4817.0;633.57421875
2;92000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1255.0
2;92000;PINA_COLADAS;14857;28;14856;51;;;14859;28;14860;51;;;14858.0;14156.5
2;92100;BANANAS;4811;28;;;;;4818;28;;;;;4814.5;637.771484375
2;92100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1270.0
2;92100;COCONUTS;7919;58;7918;188;;;7920;61;7921;127;;;7919.5;13191.5
2;92100;PINA_COLADAS;14855;23;14854;50;;;14857;23;14858;50;;;14856.0;13517.0
2;92200;PINA_COLADAS;14856;24;14855;70;;;14858;24;14859;70;;;14857.0;13818.0
2;92200;COCONUTS;7919;48;7918;149;;;7921;197;;;;;7920.0;13718.0
2;92200;BANANAS;4812;1;4811;25;;;4818;26;;;;;4815.0;638.2939453125
2;92200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1270.0
2;92300;BANANAS;4815;3;4811;30;;;4818;30;;;;;4816.5;636.453125
2;92300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1270.0
2;92300;COCONUTS;7918;161;;;;;7921;161;;;;;7919.5;13307.0
2;92300;PINA_COLADAS;14852;94;;;;;14855;94;;;;;14853.5;12743.0
2;92400;BANANAS;4813;5;4810;23;;;4817;23;;;;;4815.0;635.59765625
2;92400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1270.0
2;92400;COCONUTS;7919;201;;;;;7922;201;;;;;7920.5;13906.0
2;92400;PINA_COLADAS;14856;32;14855;50;;;14858;32;14859;50;;;14857.0;13851.0
2;92500;BANANAS;4811;26;;;;;4818;26;;;;;4814.5;637.84375
2;92500;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1270.0
2;92500;COCONUTS;7919;166;;;;;7922;166;;;;;7920.5;14114.0
2;92500;PINA_COLADAS;14855;101;;;;;14858;101;;;;;14856.5;13595.5
2;92600;PINA_COLADAS;14855;24;14854;59;;;14858;83;;;;;14856.5;13565.0
2;92600;BANANAS;4812;1;4811;25;;;4813;4;4818;26;;;4812.5;638.5751953125
2;92600;PEARLS;9996;1;9995;25;;;10000;2;10004;1;10005;25;9998.0;1272.0
2;92600;COCONUTS;7921;76;7920;202;;;7923;202;;;;;7922.0;14662.0
2;92700;BANANAS;4812;2;4811;21;;;4818;23;;;;;4815.0;645.1953125
2;92700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1272.0
2;92700;COCONUTS;7921;214;;;;;7923;214;;;;;7922.0;14955.0
2;92700;PINA_COLADAS;14856;108;;;;;14859;108;;;;;14857.5;14052.0
2;92800;BANANAS;4812;2;4811;24;;;4818;26;;;;;4815.0;646.01171875
2;92800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1272.0
2;92800;COCONUTS;7922;203;;;;;7924;76;7925;127;;;7923.0;15581.0
2;92800;PINA_COLADAS;14858;34;14857;101;;;14860;101;;;;;14859.0;14358.0
2;92900;BANANAS;4812;2;4811;27;;;4818;27;;;;;4815.0;643.60546875
2;92900;PEARLS;9998;2;9995;27;;;10005;27;;;;;10001.5;1272.0
2;92900;COCONUTS;7921;216;;;;;7924;216;;;;;7922.5;15280.5
2;92900;PINA_COLADAS;14858;35;14857;52;;;14860;35;14861;52;;;14859.0;14454.5
2;93000;PINA_COLADAS;14859;39;14858;63;;;14861;39;14862;63;;;14860.0;14723.0
2;93000;BANANAS;4812;2;4811;25;;;4817;25;;;;;4814.5;640.42578125
2;93000;PEARLS;9998;3;9996;2;9995;23;10004;2;10005;23;;;10001.0;1272.0
2;93000;COCONUTS;7921;185;;;;;7924;185;;;;;7922.5;15175.5
2;93100;BANANAS;4813;6;4811;25;;;4815;6;4817;25;;;4814.0;639.4140625
2;93100;PEARLS;9996;1;9995;24;;;10002;6;10004;1;10005;24;9999.0;1272.0
2;93100;COCONUTS;7920;209;;;;;7923;209;;;;;7921.5;14585.5
2;93100;PINA_COLADAS;14855;77;;;;;14858;77;;;;;14856.5;13754.0
2;93200;BANANAS;4810;29;;;;;4815;8;4817;29;;;4812.5;638.890625
2;93200;PEARLS;9995;29;;;;;10002;7;10005;29;;;9998.5;1272.0
2;93200;COCONUTS;7921;171;;;;;7923;171;;;;;7922.0;14954.0
2;93200;PINA_COLADAS;14858;75;;;;;14861;75;;;;;14859.5;14505.5
2;93300;PINA_COLADAS;14857;102;;;;;14860;102;;;;;14858.5;14308.5
2;93300;PEARLS;10002;4;9996;2;9995;21;10004;2;10005;21;;;10003.0;1272.0
2;93300;BANANAS;4811;23;;;;;4817;2;4818;21;;;4814.0;640.890625
2;93300;COCONUTS;7920;191;;;;;7923;191;;;;;7921.5;14725.0
2;93400;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1280.0
2;93400;BANANAS;4811;25;;;;;4817;25;;;;;4814.0;640.76171875
2;93400;COCONUTS;7921;73;7920;149;;;7923;222;;;;;7922.0;14872.5
2;93400;PINA_COLADAS;14859;90;;;;;14862;90;;;;;14860.5;14851.0
2;93500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1280.0
2;93500;BANANAS;4811;29;;;;;4817;2;4818;27;;;4814.0;641.30078125
2;93500;COCONUTS;7920;191;;;;;7923;191;;;;;7921.5;14547.5
2;93500;PINA_COLADAS;14856;36;14855;64;;;14859;100;;;;;14857.5;13875.0
2;93600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1280.0
2;93600;BANANAS;4811;24;;;;;4817;2;4818;22;;;4814.0;640.9140625
2;93600;COCONUTS;7921;146;;;;;7923;44;7924;102;;;7922.0;14988.5
2;93600;PINA_COLADAS;14857;32;14856;52;;;14859;32;14860;52;;;14858.0;14104.5
2;93700;PINA_COLADAS;14856;27;14855;50;;;14859;77;;;;;14857.5;13860.5
2;93700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1286.0
2;93700;BANANAS;4811;25;;;;;4818;25;;;;;4814.5;642.75
2;93700;COCONUTS;7921;60;7920;149;;;7923;149;;;;;7922.0;14580.5
2;93800;PEARLS;9998;4;9996;2;9995;30;10004;2;10005;30;;;10001.0;1286.0
2;93800;BANANAS;4812;4;4811;32;;;4818;32;;;;;4815.0;643.62109375
2;93800;COCONUTS;7921;51;7920;120;;;7923;171;;;;;7922.0;14856.5
2;93800;PINA_COLADAS;14859;21;14858;88;;;14861;88;;;;;14860.0;14559.0
2;93900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1286.0
2;93900;BANANAS;4812;30;;;;;4818;30;;;;;4815.0;646.88671875
2;93900;COCONUTS;7920;198;;;;;7923;198;;;;;7921.5;14805.0
2;93900;PINA_COLADAS;14855;75;;;;;14858;75;;;;;14856.5;13757.5
2;94000;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;1286.0
2;94000;COCONUTS;7921;40;7920;183;;;7923;183;;;;;7922.0;14684.5
2;94000;PINA_COLADAS;14853;112;;;;;14854;25;14856;112;;;14853.5;13117.0
2;94000;BANANAS;4813;8;4812;28;;;4819;28;;;;;4816.0;650.8984375
2;94100;PINA_COLADAS;14854;34;14853;94;;;14856;94;;;;;14855.0;13141.5
2;94100;BANANAS;4812;22;;;;;4818;2;4819;20;;;4815.0;648.29296875
2;94100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1286.0
2;94100;COCONUTS;7920;63;7919;145;;;7922;208;;;;;7921.0;14304.5
2;94200;BANANAS;4817;1;4812;31;;;4818;1;4819;30;;;4817.5;649.20703125
2;94200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;1286.0
2;94200;COCONUTS;7919;159;;;;;7922;159;;;;;7920.5;14165.5
2;94200;PINA_COLADAS;14854;36;14853;56;;;14856;36;14857;56;;;14855.0;13201.0
2;94300;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;1288.0
2;94300;COCONUTS;7919;181;;;;;7922;181;;;;;7920.5;14226.0
2;94300;PINA_COLADAS;14856;75;;;;;14859;75;;;;;14857.5;14051.5
2;94300;BANANAS;4812;23;;;;;4818;23;;;;;4815.0;649.0390625
2;94400;PEARLS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;1290.0
2;94400;COCONUTS;7921;47;7920;121;;;7923;168;;;;;7922.0;14892.5
2;94400;PINA_COLADAS;14860;24;14859;83;;;14862;83;;;;;14861.0;14925.5
2;94400;BANANAS;4812;2;4811;25;;;4816;1;4818;27;;;4814.0;647.94140625
2;94500;PINA_COLADAS;14857;75;;;;;14860;75;;;;;14858.5;14240.0
2;94500;BANANAS;4811;23;;;;;4818;23;;;;;4814.5;646.078125
2;94500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1290.0
2;94500;COCONUTS;7920;41;7919;118;;;7922;159;;;;;7921.0;14255.0
2;94600;BANANAS;4817;1;4814;6;4813;10;4818;20;;;;;4817.5;650.81640625
2;94600;PEARLS;9998;10;9995;20;;;10005;20;;;;;10001.5;1296.0
2;94600;COCONUTS;7919;167;;;;;7922;167;;;;;7920.5;14042.5
2;94600;PINA_COLADAS;14858;88;;;;;14861;88;;;;;14859.5;14523.5
2;94700;PEARLS;9996;1;9995;20;;;10002;4;10004;1;10005;20;9999.0;1296.0
2;94700;COCONUTS;7919;180;;;;;7922;180;;;;;7920.5;14114.0
2;94700;PINA_COLADAS;14860;32;14859;75;;;14862;32;14863;75;;;14861.0;15041.0
2;94700;BANANAS;4812;21;;;;;4817;4;4818;1;4819;20;4814.5;653.3828125
2;94800;PEARLS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;1296.0
2;94800;COCONUTS;7919;204;;;;;7922;204;;;;;7920.5;14015.0
2;94800;PINA_COLADAS;14860;20;14859;75;;;14862;20;14863;75;;;14861.0;15043.0
2;94800;BANANAS;4814;9;4813;25;;;4819;1;4820;24;;;4816.5;656.3720703125
2;94900;PINA_COLADAS;14861;111;;;;;14862;30;14864;111;;;14861.5;15390.0
2;94900;BANANAS;4813;23;;;;;4819;2;4820;21;;;4816.0;656.859375
2;94900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1296.0
2;94900;COCONUTS;7920;50;7919;135;;;7922;185;;;;;7921.0;14245.0
2;95000;BANANAS;4813;25;;;;;4820;25;;;;;4816.5;656.384765625
2;95000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1296.0
2;95000;COCONUTS;7920;185;;;;;7923;185;;;;;7921.5;14701.0
2;95000;PINA_COLADAS;14864;89;;;;;14867;89;;;;;14865.5;16424.0
2;95100;PEARLS;9995;29;;;;;10002;8;10005;29;;;9998.5;1296.0
2;95100;COCONUTS;7919;193;;;;;7921;60;7922;133;;;7920.0;13862.5
2;95100;PINA_COLADAS;14861;86;;;;;14864;86;;;;;14862.5;15551.5
2;95100;BANANAS;4813;29;;;;;4817;7;4819;29;;;4815.0;656.1552734375
2;95200;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1296.0
2;95200;COCONUTS;7920;169;;;;;7922;43;7923;126;;;7921.0;14444.5
2;95200;PINA_COLADAS;14864;87;;;;;14867;87;;;;;14865.5;16360.5
2;95200;BANANAS;4818;1;4813;24;;;4819;2;4820;22;;;4818.5;656.515625
2;95300;PINA_COLADAS;14862;90;;;;;14865;90;;;;;14863.5;15786.0
2;95300;BANANAS;4814;2;4813;25;;;4820;27;;;;;4817.0;659.451171875
2;95300;PEARLS;9996;2;9995;25;;;10000;2;10004;2;10005;25;9998.0;1296.0
2;95300;COCONUTS;7918;168;;;;;7921;168;;;;;7919.5;13364.0
2;95400;BANANAS;4818;1;4813;32;;;4819;2;4820;30;;;4818.5;658.4794921875
2;95400;PEARLS;10002;4;9996;2;9995;30;10004;2;10005;30;;;10003.0;1296.0
2;95400;COCONUTS;7918;164;;;;;7921;164;;;;;7919.5;13338.5
2;95400;PINA_COLADAS;14862;89;;;;;14865;89;;;;;14863.5;15838.0
2;95500;COCONUTS;7917;111;;;;;7918;1;7920;173;;;7917.5;13049.5
2;95500;PINA_COLADAS;14865;21;14864;64;;;14867;21;14868;64;;;14866.0;16523.0
2;95500;PEARLS;9995;29;;;;;10002;10;10005;29;;;9998.5;1296.0
2;95500;BANANAS;4813;29;;;;;4818;10;4820;29;;;4815.5;660.15234375
2;95600;COCONUTS;7918;187;;;;;7920;187;;;;;7919.0;13156.0
2;95600;PINA_COLADAS;14866;28;14865;51;;;14869;79;;;;;14867.5;16875.0
2;95600;PEARLS;10002;5;9996;1;9995;26;10004;1;10005;26;;;10003.0;1296.0
2;95600;BANANAS;4813;27;;;;;4819;27;;;;;4816.0;659.93408203125
2;95700;PINA_COLADAS;14864;94;;;;;14867;94;;;;;14865.5;16394.5
2;95700;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1296.0
2;95700;BANANAS;4814;1;4813;20;;;4820;21;;;;;4817.0;665.5419921875
2;95700;COCONUTS;7917;191;;;;;7920;191;;;;;7918.5;12741.5
2;95800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1296.0
2;95800;BANANAS;4814;2;4813;21;;;4820;23;;;;;4817.0;665.810546875
2;95800;COCONUTS;7916;191;;;;;7919;191;;;;;7917.5;12296.5
2;95800;PINA_COLADAS;14863;91;;;;;14866;39;14867;52;;;14864.5;16175.5
2;95900;COCONUTS;7916;218;;;;;7919;218;;;;;7917.5;12305.5
2;95900;PINA_COLADAS;14864;33;14863;71;;;14866;33;14867;71;;;14865.0;16202.0
2;95900;PEARLS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;1296.0
2;95900;BANANAS;4814;4;4813;21;;;4820;22;;;;;4817.0;665.6884765625
2;96000;COCONUTS;7918;52;7917;102;;;7920;154;;;;;7919.0;13131.5
2;96000;PINA_COLADAS;14866;39;14865;52;;;14869;91;;;;;14867.5;16865.5
2;96000;PEARLS;9996;1;9995;23;;;9998;1;10002;6;10004;1;9997.0;1296.0
2;96000;BANANAS;4814;24;;;;;4818;5;4820;24;;;4816.0;664.83984375
2;96100;PINA_COLADAS;14868;29;14867;51;;;14871;80;;;;;14869.5;17471.0
2;96100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1298.0
2;96100;BANANAS;4814;24;;;;;4820;24;;;;;4817.0;664.921875
2;96100;COCONUTS;7919;217;;;;;7922;217;;;;;7920.5;13889.0
2;96200;BANANAS;4813;22;;;;;4820;22;;;;;4816.5;667.111328125
2;96200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1298.0
2;96200;COCONUTS;7919;216;;;;;7922;216;;;;;7920.5;14070.0
2;96200;PINA_COLADAS;14870;78;;;;;14873;78;;;;;14871.5;18154.0
2;96300;COCONUTS;7918;167;;;;;7919;76;7921;167;;;7918.5;13547.0
2;96300;PINA_COLADAS;14871;86;;;;;14874;86;;;;;14872.5;18495.0
2;96300;BANANAS;4819;1;4813;32;;;4820;32;;;;;4819.5;666.2158203125
2;96300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1298.0
2;96400;COCONUTS;7918;195;;;;;7921;195;;;;;7919.5;13406.0
2;96400;PINA_COLADAS;14870;114;;;;;14871;27;14873;114;;;14870.5;18249.5
2;96400;BANANAS;4814;22;;;;;4821;22;;;;;4817.5;664.1875
2;96400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1298.0
2;96500;PINA_COLADAS;14869;102;;;;;14870;32;14872;102;;;14869.5;17965.5
2;96500;BANANAS;4815;26;;;;;4821;26;;;;;4818.0;693.40234375
2;96500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1298.0
2;96500;COCONUTS;7917;64;7916;144;;;7919;208;;;;;7918.0;12480.5
2;96600;BANANAS;4815;2;4814;20;;;4821;22;;;;;4818.0;691.212890625
2;96600;PEARLS;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;1298.0
2;96600;COCONUTS;7916;206;;;;;7918;69;7919;137;;;7917.0;11959.5
2;96600;PINA_COLADAS;14869;20;14868;61;;;14872;81;;;;;14870.5;17783.0
2;96700;PINA_COLADAS;14867;108;;;;;14870;108;;;;;14868.5;17258.0
2;96700;BANANAS;4814;20;;;;;4821;20;;;;;4817.5;687.931640625
2;96700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1298.0
2;96700;COCONUTS;7915;192;;;;;7917;192;;;;;7916.0;11357.0
2;96800;PINA_COLADAS;14870;90;;;;;14873;90;;;;;14871.5;18208.5
2;96800;BANANAS;4814;23;;;;;4820;23;;;;;4817.0;687.44921875
2;96800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1298.0
2;96800;COCONUTS;7915;217;;;;;7918;217;;;;;7916.5;11706.0
2;96900;PINA_COLADAS;14868;92;;;;;14871;92;;;;;14869.5;17570.5
2;96900;BANANAS;4814;30;;;;;4820;1;4821;29;;;4817.0;688.25390625
2;96900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1298.0
2;96900;COCONUTS;7915;176;;;;;7917;45;7918;131;;;7916.0;11386.5
2;97000;BANANAS;4814;28;;;;;4817;5;4820;28;;;4815.5;687.533203125
2;97000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1298.0
2;97000;COCONUTS;7914;186;;;;;7917;186;;;;;7915.5;11060.5
2;97000;PINA_COLADAS;14868;31;14867;89;;;14870;89;;;;;14869.0;17319.0
2;97100;PINA_COLADAS;14867;88;;;;;14870;88;;;;;14868.5;17202.0
2;97100;BANANAS;4813;22;;;;;4820;22;;;;;4816.5;686.046875
2;97100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1298.0
2;97100;COCONUTS;7915;198;;;;;7918;198;;;;;7916.5;11685.0
2;97200;PINA_COLADAS;14868;93;;;;;14871;93;;;;;14869.5;17644.0
2;97200;BANANAS;4814;2;4813;22;;;4820;24;;;;;4817.0;686.24609375
2;97200;PEARLS;10000;3;9996;2;9995;22;10004;2;10005;22;;;10002.0;1298.0
2;97200;COCONUTS;7916;163;;;;;7918;61;7919;102;;;7917.0;11999.5
2;97300;PINA_COLADAS;14869;95;;;;;14872;95;;;;;14870.5;17919.0
2;97300;BANANAS;4813;28;;;;;4814;1;4820;28;;;4813.5;684.041015625
2;97300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1298.0
2;97300;COCONUTS;7916;177;;;;;7919;177;;;;;7917.5;12269.5
2;97400;BANANAS;4813;25;;;;;4814;1;4820;25;;;4813.5;685.8828125
2;97400;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1298.0
2;97400;COCONUTS;7917;151;;;;;7920;151;;;;;7918.5;12683.0
2;97400;PINA_COLADAS;14870;87;;;;;14873;87;;;;;14871.5;18263.5
2;97500;PINA_COLADAS;14867;92;;;;;14870;39;14871;53;;;14868.5;17376.0
2;97500;BANANAS;4816;4;4814;3;4813;23;4820;23;;;;;4818.0;689.73046875
2;97500;PEARLS;9998;3;9995;23;;;10005;23;;;;;10001.5;1298.0
2;97500;COCONUTS;7917;47;7916;143;;;7919;190;;;;;7918.0;12432.5
2;97600;PINA_COLADAS;14866;37;14865;63;;;14868;37;14869;63;;;14867.0;16854.0
2;97600;BANANAS;4813;27;;;;;4819;1;4820;26;;;4816.0;685.98046875
2;97600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1298.0
2;97600;COCONUTS;7916;211;;;;;7919;211;;;;;7917.5;12130.0
2;97700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1298.0
2;97700;BANANAS;4813;2;4812;24;;;4819;26;;;;;4816.0;683.0
2;97700;COCONUTS;7916;187;;;;;7919;187;;;;;7917.5;12079.5
2;97700;PINA_COLADAS;14865;33;14864;53;;;14867;33;14868;53;;;14866.0;16530.5
2;97800;PEARLS;9996;2;9995;28;;;10002;10;10004;2;10005;28;9999.0;1298.0
2;97800;BANANAS;4813;30;;;;;4817;10;4819;30;;;4815.0;684.8671875
2;97800;COCONUTS;7916;193;;;;;7919;193;;;;;7917.5;12385.0
2;97800;PINA_COLADAS;14865;83;;;;;14868;28;14869;55;;;14866.5;16780.0
2;97900;PEARLS;10002;4;9996;2;9995;25;10004;2;10005;25;;;10003.0;1298.0
2;97900;BANANAS;4813;27;;;;;4819;27;;;;;4816.0;685.21484375
2;97900;COCONUTS;7917;202;;;;;7920;202;;;;;7918.5;12692.5
2;97900;PINA_COLADAS;14868;91;;;;;14871;91;;;;;14869.5;17654.5
2;98000;PINA_COLADAS;14870;92;;;;;14873;92;;;;;14871.5;18199.5
2;98000;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1300.0
2;98000;BANANAS;4813;26;;;;;4814;13;4819;1;4820;25;4813.5;687.359375
2;98000;COCONUTS;7917;193;;;;;7919;44;7920;149;;;7918.0;12678.0
2;98100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1300.0
2;98100;BANANAS;4813;29;;;;;4820;29;;;;;4816.5;716.921875
2;98100;COCONUTS;7918;47;7917;104;;;7920;151;;;;;7919.0;13112.0
2;98100;PINA_COLADAS;14870;21;14869;34;14868;56;14871;34;14872;56;;;14870.5;17742.0
2;98200;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;1300.0
2;98200;BANANAS;4814;3;4813;23;;;4820;23;;;;;4817.0;712.28125
2;98200;COCONUTS;7917;221;;;;;7920;221;;;;;7918.5;12822.0
2;98200;PINA_COLADAS;14868;93;;;;;14871;93;;;;;14869.5;17595.0
2;98300;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1300.0
2;98300;BANANAS;4813;31;;;;;4816;2;4820;31;;;4814.5;717.28125
2;98300;COCONUTS;7917;205;;;;;7920;205;;;;;7918.5;12871.0
2;98300;PINA_COLADAS;14868;34;14867;62;;;14871;96;;;;;14869.5;17481.5
2;98400;PINA_COLADAS;14870;34;14869;55;;;14872;34;14873;55;;;14871.0;18056.5
2;98400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1300.0
2;98400;BANANAS;4813;29;;;;;4820;29;;;;;4816.5;720.25
2;98400;COCONUTS;7918;219;;;;;7920;74;7921;145;;;7919.0;13218.0
2;98500;BANANAS;4818;3;4813;24;;;4820;24;;;;;4819.0;723.2109375
2;98500;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;1300.0
2;98500;COCONUTS;7917;195;;;;;7920;195;;;;;7918.5;12787.5
2;98500;PINA_COLADAS;14871;110;;;;;14874;110;;;;;14872.5;18459.5
2;98600;PEARLS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;1300.0
2;98600;COCONUTS;7917;192;;;;;7920;192;;;;;7918.5;13014.0
2;98600;BANANAS;4814;9;4813;32;;;4820;32;;;;;4817.0;722.515625
2;98600;PINA_COLADAS;14873;98;;;;;14876;98;;;;;14874.5;19028.5
2;98700;BANANAS;4819;1;4814;28;;;4820;28;;;;;4819.5;731.2421875
2;98700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1300.0
2;98700;COCONUTS;7918;70;7917;121;;;7920;191;;;;;7919.0;13052.0
2;98700;PINA_COLADAS;14874;109;;;;;14877;109;;;;;14875.5;19353.5
2;98800;PINA_COLADAS;14873;24;14872;62;;;14875;24;14876;62;;;14874.0;18903.0
2;98800;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;1300.0
2;98800;COCONUTS;7918;175;;;;;7921;175;;;;;7919.5;13286.0
2;98800;BANANAS;4813;23;;;;;4814;1;4820;23;;;4813.5;730.6328125
2;98900;BANANAS;4814;20;;;;;4821;20;;;;;4817.5;746.328125
2;98900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1302.0
2;98900;COCONUTS;7917;211;;;;;7920;211;;;;;7918.5;12996.5
2;98900;PINA_COLADAS;14873;31;14872;59;;;14875;31;14876;59;;;14874.0;18935.0
2;99000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1302.0
2;99000;COCONUTS;7917;177;;;;;7920;177;;;;;7918.5;12933.5
2;99000;BANANAS;4814;23;;;;;4815;1;4816;4;4821;23;4814.5;745.2421875
2;99000;PINA_COLADAS;14872;97;;;;;14875;97;;;;;14873.5;18868.5
2;99100;BANANAS;4815;10;4814;27;;;4820;27;;;;;4817.5;740.546875
2;99100;PEARLS;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;1302.0
2;99100;COCONUTS;7918;153;;;;;7921;153;;;;;7919.5;13476.5
